time, dry1, wett1, dry2, wett2, sensor1, sensor2, averageinprocent, moisturestartprocent, starthour, endhour, temperature, jobcounter, maxjobs, wateringduration, pauzeduration, lastwateringtime, ValveStatus, watergifttimer, pauzetimer, outputread, errorflag,
15:06:59,,,,,43,42,42,,,,,7,,,,15:06:38,1,8,60,1,0,
15:07:00,761,337,747,332,43,42,42,40,8,22,22.00,7,10,29,1,15:06:38,1,7,60,1,0,
15:07:01,,,,,43,42,42,,,,,7,,,,15:06:38,1,6,60,1,0,
15:07:02,,,,,43,42,42,,,,,7,,,,15:06:38,1,5,60,1,0,
15:07:03,,,,,43,42,42,,,,,7,,,,15:06:38,1,4,60,1,0,
15:07:04,,,,,43,42,42,,,,,7,,,,15:06:38,1,3,60,1,0,
15:07:05,,,,,43,42,42,,,,,7,,,,15:06:38,1,2,60,1,0,
15:07:06,,,,,43,42,42,,,,,7,,,,15:06:38,1,1,60,1,0,
15:07:07,,,,,43,42,42,,,,,7,,,,15:06:38,1,0,60,1,0,
15:07:08,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,59,0,0,
15:07:09,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,58,0,0,
15:07:10,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,57,0,0,
15:07:11,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,56,0,0,
15:07:12,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,55,0,0,
15:07:13,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,54,0,0,
15:07:14,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,53,0,0,
15:07:15,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,52,0,0,
15:07:16,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,51,0,0,
15:07:17,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,50,0,0,
15:07:18,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,49,0,0,
15:07:19,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,48,0,0,
15:07:20,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,47,0,0,
15:07:21,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,46,0,0,
15:07:22,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,45,0,0,
15:07:23,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,44,0,0,
15:07:24,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,43,0,0,
15:07:25,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,42,0,0,
15:07:26,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,41,0,0,
15:07:27,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,40,0,0,
15:07:28,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,39,0,0,
15:07:29,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,38,0,0,
15:07:30,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,37,0,0,
15:07:31,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,36,0,0,
15:07:32,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,35,0,0,
15:07:33,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,34,0,0,
15:07:34,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,33,0,0,
15:07:35,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,32,0,0,
15:07:36,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,31,0,0,
15:07:37,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,30,0,0,
15:07:38,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,29,0,0,
15:07:39,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,28,0,0,
15:07:40,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,27,0,0,
15:07:41,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,26,0,0,
15:07:42,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,25,0,0,
15:07:43,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,24,0,0,
15:07:44,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,23,0,0,
15:07:45,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,22,0,0,
15:07:46,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,21,0,0,
15:07:47,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,20,0,0,
15:07:48,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,19,0,0,
15:07:49,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,18,0,0,
15:07:50,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,17,0,0,
15:07:51,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,16,0,0,
15:07:52,,,,,42,40,42,,,,,7,,,,15:06:38,0,0,15,0,0,
15:07:53,,,,,43,42,41,,,,,7,,,,15:06:38,0,0,14,0,0,
15:07:54,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,13,0,0,
15:07:55,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,12,0,0,
15:07:56,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,11,0,0,
15:07:57,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,10,0,0,
15:07:58,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,9,0,0,
15:07:59,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,8,0,0,
15:08:00,761,337,747,332,43,42,42,40,8,22,25.00,7,10,29,1,15:06:38,0,0,8,0,0,
15:08:01,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,6,0,0,
15:08:02,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,6,0,0,
15:08:03,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,4,0,0,
15:08:04,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,4,0,0,
15:08:05,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,3,0,0,
15:08:06,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,2,0,0,
15:08:07,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,1,0,0,
15:08:08,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:09,,,,,44,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:10,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:11,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:12,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:13,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:14,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:15,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:16,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:17,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:18,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:19,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:20,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:21,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:22,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:23,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:24,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:25,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:26,,,,,44,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:27,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:28,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:29,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:30,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:31,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:32,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:33,,,,,44,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:34,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:35,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:36,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:37,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:38,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:39,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:40,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:41,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:42,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:43,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:44,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:45,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:46,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:47,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:48,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:49,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:50,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:51,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:52,,,,,43,42,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:53,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:54,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:55,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:56,,,,,44,43,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:57,,,,,44,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:58,,,,,43,42,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:08:59,,,,,44,43,42,,,,,7,,,,15:06:38,0,0,0,0,0,
15:09:00,761,337,747,332,44,43,43,40,8,22,23.50,7,10,29,1,15:06:38,0,0,0,0,0,
15:09:01,,,,,8,6,43,,,,,7,,,,15:06:38,0,0,0,0,0,
15:09:02,,,,,6,4,7,,,,,8,,,,15:09:01,1,28,60,1,0,
15:09:03,,,,,12,11,5,,,,,8,,,,15:09:01,1,27,60,1,0,
15:09:04,,,,,15,14,11,,,,,8,,,,15:09:01,1,26,60,1,0,
15:09:05,,,,,12,10,14,,,,,8,,,,15:09:01,1,25,60,1,0,
15:09:06,,,,,51,50,11,,,,,8,,,,15:09:01,1,24,60,1,0,
15:09:07,,,,,50,49,50,,,,,8,,,,15:09:01,1,23,60,1,0,
15:09:08,,,,,50,49,49,,,,,8,,,,15:09:01,1,22,60,1,0,
15:09:09,,,,,50,49,49,,,,,8,,,,15:09:01,1,21,60,1,0,
15:09:10,,,,,50,49,49,,,,,8,,,,15:09:01,1,20,60,1,0,
15:09:11,,,,,50,49,49,,,,,8,,,,15:09:01,1,19,60,1,0,
15:09:12,,,,,50,49,49,,,,,8,,,,15:09:01,1,18,60,1,0,
15:09:13,,,,,50,49,49,,,,,8,,,,15:09:01,1,17,60,1,0,
15:09:14,,,,,50,49,49,,,,,8,,,,15:09:01,1,16,60,1,0,
15:09:15,,,,,50,49,49,,,,,8,,,,15:09:01,1,15,60,1,0,
15:09:16,,,,,50,49,49,,,,,8,,,,15:09:01,1,14,60,1,0,
15:09:17,,,,,49,48,49,,,,,8,,,,15:09:01,1,13,60,1,0,
15:09:18,,,,,50,49,48,,,,,8,,,,15:09:01,1,12,60,1,0,
15:09:19,,,,,49,48,49,,,,,8,,,,15:09:01,1,11,60,1,0,
15:09:20,,,,,49,48,48,,,,,8,,,,15:09:01,1,10,60,1,0,
15:09:21,,,,,49,48,48,,,,,8,,,,15:09:01,1,9,60,1,0,
15:09:22,,,,,49,48,48,,,,,8,,,,15:09:01,1,8,60,1,0,
15:09:23,,,,,50,49,48,,,,,8,,,,15:09:01,1,7,60,1,0,
15:09:24,,,,,49,48,49,,,,,8,,,,15:09:01,1,6,60,1,0,
15:09:25,,,,,49,48,48,,,,,8,,,,15:09:01,1,5,60,1,0,
15:09:26,,,,,50,49,48,,,,,8,,,,15:09:01,1,4,60,1,0,
15:09:27,,,,,49,48,49,,,,,8,,,,15:09:01,1,3,60,1,0,
15:09:28,,,,,49,48,48,,,,,8,,,,15:09:01,1,2,60,1,0,
15:09:29,,,,,49,48,48,,,,,8,,,,15:09:01,1,1,60,1,0,
15:09:30,,,,,49,48,48,,,,,8,,,,15:09:01,1,0,60,1,0,
15:09:31,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,59,0,0,
15:09:32,,,,,50,49,48,,,,,8,,,,15:09:01,0,0,58,0,0,
15:09:33,,,,,49,48,49,,,,,8,,,,15:09:01,0,0,57,0,0,
15:09:34,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,56,0,0,
15:09:35,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,55,0,0,
15:09:36,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,54,0,0,
15:09:37,,,,,50,49,48,,,,,8,,,,15:09:01,0,0,53,0,0,
15:09:38,,,,,49,48,49,,,,,8,,,,15:09:01,0,0,52,0,0,
15:09:39,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,51,0,0,
15:09:40,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,50,0,0,
15:09:41,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,49,0,0,
15:09:42,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,48,0,0,
15:09:43,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,47,0,0,
15:09:44,,,,,50,49,48,,,,,8,,,,15:09:01,0,0,46,0,0,
15:09:45,,,,,49,48,49,,,,,8,,,,15:09:01,0,0,45,0,0,
15:09:46,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,44,0,0,
15:09:47,,,,,50,49,48,,,,,8,,,,15:09:01,0,0,43,0,0,
15:09:48,,,,,49,48,49,,,,,8,,,,15:09:01,0,0,42,0,0,
15:09:49,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,41,0,0,
15:09:50,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,40,0,0,
15:09:51,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,39,0,0,
15:09:52,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,38,0,0,
15:09:53,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,37,0,0,
15:09:54,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,36,0,0,
15:09:55,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,35,0,0,
15:09:56,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,34,0,0,
15:09:57,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,33,0,0,
15:09:58,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,32,0,0,
15:09:59,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,31,0,0,
15:10:00,761,337,747,332,49,48,48,40,8,22,24.00,8,10,29,1,15:09:01,0,0,30,0,0,
15:10:01,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,29,0,0,
15:10:02,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,28,0,0,
15:10:03,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,27,0,0,
15:10:04,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,26,0,0,
15:10:05,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,25,0,0,
15:10:06,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,24,0,0,
15:10:07,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,23,0,0,
15:10:08,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,22,0,0,
15:10:09,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,21,0,0,
15:10:10,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,20,0,0,
15:10:11,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,19,0,0,
15:10:12,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,18,0,0,
15:10:13,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,17,0,0,
15:10:14,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,16,0,0,
15:10:15,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,15,0,0,
15:10:16,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,14,0,0,
15:10:17,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,13,0,0,
15:10:18,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,12,0,0,
15:10:19,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,11,0,0,
15:10:20,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,11,0,0,
15:10:21,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,9,0,0,
15:10:22,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,9,0,0,
15:10:23,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,7,0,0,
15:10:24,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,7,0,0,
15:10:25,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,6,0,0,
15:10:26,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,5,0,0,
15:10:27,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,4,0,0,
15:10:28,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,3,0,0,
15:10:29,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,2,0,0,
15:10:30,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,1,0,0,
15:10:31,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:32,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:33,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:34,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:35,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:36,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:37,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:38,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:39,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:40,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
15:10:41,,,,,49,48,48,,,,,8,,,,15:09:01,0,0,0,0,0,
